country,id,name,level
FR,FR-83,Var,metropolitan department
FR,FR-84,Valclusa,metropolitan department
FR,FR-85,Vendée,metropolitan department
FR,FR-86,Viena,metropolitan department
FR,FR-88,Vosges,metropolitan department
FR,FR-89,Yonne,metropolitan department
FR,FR-78,Yvelines,metropolitan department
FR,FR-MF,Saint-Martin,overseas territorial collectivity
FR,FR-BL,Saint Barthélemy,overseas territorial collectivity
FR,FR-PM,Saint-Pierre i Miquelon,territorial collectivity
FR,FR-WF,Wallis i Futuna,overseas territory
DE,DE-BW,Baden-Wurtemberg,state
DE,DE-BY,Baviera,state
DE,DE-BE,Berlín,state
DE,DE-BB,Brandenburg,state
DE,DE-HB,Bremen,state
DE,DE-HH,Hamburg,state
DE,DE-HE,Hessen,state
DE,DE-NI,Baixa Saxònia,state
DE,DE-MV,Mecklemburg - Pomerània Occidental,state
DE,DE-NW,Rin del Nord - Westfàlia,state
DE,DE-RP,Renània-Palatinat,state
DE,DE-SL,Saarland,state
DE,DE-SN,Saxònia,state
DE,DE-ST,Saxònia-Anhalt,state
DE,DE-SH,Slesvig-Holstein,state
DE,DE-TH,Turíngia,state
GH,GH-TV,Volta,region
IN,IN-AN,Illes Andaman i Nicobar,union territory
IN,IN-AP,Andhra Pradesh,state
IN,IN-AR,Arunachal Pradesh,state
IN,IN-AS,Assam,state
IN,IN-BR,Bihar,state
IN,IN-CH,Chandigar,union territory
IN,IN-CT,Chhattisgarh,state
IN,IN-DN,Dadra i Nagar Haveli,union territory
IN,IN-DD,Daman i Diu,union territory
IN,IN-DL,Delhi,union territory
IN,IN-GA,Goa,state
IN,IN-GJ,Gujarat,state
IN,IN-HR,Haryana,state
IN,IN-HP,Himachal Pradesh,state
IN,IN-JK,Jammu i Caixmir,state
IN,IN-JH,Jharkhand,state
IN,IN-KA,Estat de Karnataka,state
IN,IN-KL,Kerala,state
IN,IN-LD,Lakshadweep,union territory
IN,IN-MP,Madhya Pradesh,state
IN,IN-MH,Maharashtra,state
IN,IN-MN,Manipur,state
IN,IN-ML,Meghalaya,state
IN,IN-MZ,Mizoram,state
IN,IN-NL,Nagaland,state
IN,IN-OR,Orissa,state
IN,IN-PY,Pondicherry,union territory
IN,IN-PB,Panjab,state
IN,IN-RJ,Rajasthan,state
IN,IN-SK,Sikkim,state
IN,IN-TN,Tamil Nadu,state
IN,IN-TR,Tripura,state
IN,IN-UP,Uttar Pradesh,state
IN,IN-UT,Uttarakhand,state
IN,IN-WB,Bengala Occidental,state
IE,IE-CW,Carlow,county
IE,IE-CN,Cavan,county
IE,IE-LS,Comtat de Laois,county
IE,IE-WH,Comtat de Westmeath,county
IE,IE-D,Dublín,county
IE,IE-G,Galway,county
IE,IE-KK,Kilkenny,county
IE,IE-L,Leinster,province
IE,IE-LK,Limerick,county
IE,IE-LD,Longford,county
IE,IE-MO,Mayo,county
IE,IE-MN,Monaghan,county
IE,IE-M,Munster,province
IE,IE-RN,Roscommon,county
IE,IE-SO,Sligo,county
IE,IE-U,Ulster,province
IE,IE-WD,Waterford,county
IE,IE-WX,Wexford,county
IE,IE-WW,Wicklow,county
IL,IL-HA,Haifa,district
IL,IL-JM,Jerusalem,district
IL,IL-TA,Tel Aviv,district
IT,IT-65,Abruços,region
IT,IT-AG,Agrigent,province
IT,IT-AL,Alessandria,province
IT,IT-AN,Ancona,province
IT,IT-AO,Aosta,province
IT,IT-AR,Arezzo,province
IT,IT-AP,Ascoli Piceno,province
IT,IT-AT,Asti,province
IT,IT-AV,Avellino,province
IT,IT-BA,Bari,province
IT,IT-77,Basilicata,region
IT,IT-BL,Belluno,province
IT,IT-BN,Benevent,province
IT,IT-BG,Bèrgam,province
IT,IT-BI,Biella,province
IT,IT-BO,Bolonya,province
IT,IT-BZ,Bozen,province
IT,IT-BS,Brescia,province
IT,IT-BR,Bríndisi,province
IT,IT-CA,Càller,province
IT,IT-78,Calàbria,region
IT,IT-CL,Caltanissetta,province
IT,IT-72,Campània,region
IT,IT-CB,Campobasso,province
IT,IT-CT,Catània,province
IT,IT-CZ,Catanzaro,province
IT,IT-CH,Chieti,province
IT,IT-CO,Como,province
IT,IT-CS,Cosenza,province
IT,IT-CR,Cremona,province
IT,IT-KR,Crotona,province
IT,IT-CN,Cuneo,province
IT,IT-45,Emília-Romanya,region
IT,IT-EN,Enna,province
IT,IT-FM,Fermo,province
IT,IT-FE,Ferrara,province
IT,IT-FI,Florència,province
IT,IT-FG,Foggia,province
IT,IT-FO,Forlì,
IT,IT-36,Friül - Venècia Júlia,region
IT,IT-FR,Frosinone,province
IT,IT-GE,Gènova,province
IT,IT-GO,Gorizia,province
IT,IT-GR,Grosseto,province
IT,IT-IM,Imperia,province
IT,IT-IS,Isernia,province
IT,IT-CI,Província de Carbonia-Iglesias,province
IT,IT-FC,Província de Forlì-Cesena,province
IT,IT-75,Pulla,region
IT,IT-SP,La Spezia,province
IT,IT-62,Laci,region
IT,IT-LE,Lecce,province
IT,IT-LC,Lecco,province
IT,IT-42,Ligúria,region
IT,IT-LI,Liorna,province
IT,IT-LO,Lodi,province
IT,IT-25,Llombardia,region
IT,IT-LU,Lucca,province
IT,IT-MC,Macerata,province
IT,IT-MN,Màntua,province
IT,IT-57,Marques,region
IT,IT-MT,Matera,province
IT,IT-ME,Messina,province
IT,IT-MI,Milà,province
IT,IT-MO,Mòdena,province
IT,IT-67,Molise,region
IT,IT-NA,Nàpols,province
IT,IT-NO,Novara,province
IT,IT-NU,Nuoro,province
IT,IT-OR,Oristany,province
IT,IT-PD,Pàdua,province
IT,IT-PA,Palerm,province
IT,IT-PR,Parma,province
IT,IT-PV,Pavia,province
IT,IT-PG,Perusa,province
IT,IT-PE,Pescara,province
IT,IT-PC,Piacenza,province
IT,IT-21,Piemont,region
IT,IT-PI,Pisa,province
IT,IT-PT,Pistoia,province
IT,IT-PN,Pordenone,province
IT,IT-PZ,Potenza,province
IT,IT-PO,Prato,province
IT,IT-MS,Província de Massa-Carrara,province
IT,IT-MA,Província del Medio Campidano,province
IT,IT-PU,Província de Pesaro i Urbino,province
IT,IT-RG,Ragusa,province
IT,IT-RA,Ravenna,province
IT,IT-RC,Reggio de Calàbria,province
IT,IT-VB,Província de Verbano-Cusio-Ossola,province
IT,IT-RI,Rieti,province
IT,IT-RN,Rimini,province
IT,IT-RM,Roma,province
IT,IT-RO,Rovigo,province
IT,IT-SA,Salern,province
IT,IT-88,Sardenya,region
IT,IT-SS,Sàsser,province
IT,IT-SV,Savona,province
IT,IT-82,Sicília,region
IT,IT-SI,Siena,province
IT,IT-SO,Sondrio,province
IT,IT-TA,Tàrent,province
IT,IT-TE,Teramo,province
IT,IT-TR,Terni,province
IT,IT-TP,Trapani,province
IT,IT-32,Trentino - Tirol del Sud,region
IT,IT-TN,Trento,province
IT,IT-TV,Treviso,province
IT,IT-TS,Trieste,province
IT,IT-TO,Torí,province
IT,IT-52,Toscana,region
IT,IT-UD,Udine,province
IT,IT-55,Úmbria,region
IT,IT-VA,Varese,province
IT,IT-34,Vèneto,region
IT,IT-VE,Venècia,province
IT,IT-VC,Vercelli,province
IT,IT-VR,Verona,province
IT,IT-VV,Vibo Valentia,province
IT,IT-VI,Vicenza,province
IT,IT-VT,Viterbo,province
LU,LU-D,Diekirch,district
LU,LU-G,Grevenmacher,district
LU,LU-L,Luxemburg,district
NL,NL-AW,Aruba,country
NL,NL-BQ1,Bonaire,special municipality
NL,NL-CW,Curaçao,country
NL,NL-DR,Drenthe,province
NL,NL-FL,Flevoland,province
NL,NL-FR,Província de Frísia,province
NL,NL-GE,Gelderland,province
NL,NL-GR,Groningen,province
NL,NL-LI,Limburg,province
NL,NL-NB,Brabant Septentrional,province
NL,NL-NH,Holanda Septentrional,province
NL,NL-OV,Overijssel,province
NL,NL-BQ2,Illa de Saba,special municipality
NL,NL-BQ3,Sint Eustatius,special municipality
NL,NL-SX,Sint Maarten,country
NL,NL-ZH,Holanda Meridional,province
NL,NL-UT,Utrecht,province
NL,NL-ZE,Zelanda,province
NO,NO-02,Akershus,county
NO,NO-09,Aust-Agder,county
NO,NO-06,Buskerud,county
NO,NO-20,Finnmark,county
NO,NO-04,Hedmark,county
NO,NO-12,Hordaland,county
NO,NO-22,Jan Mayen,
NO,NO-15,Møre og Romsdal,county
NO,NO-17,Nord-Trøndelag,county
NO,NO-18,Nordland,county
NO,NO-05,Oppland,county
NO,NO-03,Oslo,county
NO,NO-11,Rogaland,county
NO,NO-14,Sogn og Fjordane,county
NO,NO-21,Svalbard,
NO,NO-16,Sør-Trøndelag,county
NO,NO-08,Telemark,county
NO,NO-19,Troms,county
NO,NO-10,Vest-Agder,county
NO,NO-07,Vestfold,county
NO,NO-01,Østfold,county
PL,PL-WP,Voivodat de Gran Polònia,voivodship
PL,PL-KP,Voivodat de Cuiàvia i Pomerània,voivodship
PL,PL-MA,Voivodat de Petita Polònia,voivodship
PL,PL-DS,Voivodat de Baixa Silèsia,voivodship
PL,PL-LU,Voivodat de Lublin,voivodship
PL,PL-LB,Voivodat de Lubusz,voivodship
PL,PL-MZ,Voivodat de Masòvia,voivodship
PL,PL-PK,Voivodat de Subcarpàcia,voivodship
PL,PL-PD,Voivodat de Podlàquia,voivodship
PL,PL-PM,Voivodat de Pomerània,voivodship
PL,PL-SL,Voivodat de Silèsia,voivodship
PL,PL-WN,Voivodat de Warmia i Mazury,voivodship
PL,PL-ZP,Voivodat de Pomerània Occidental,voivodship
PL,PL-SK,Voivodat de Santa Creu,voivodship
PT,PT-20,Açores,autonomous region
PT,PT-02,Beja,district
PT,PT-03,Braga,district
PT,PT-05,Castelo Branco,district
PT,PT-06,Coïmbra,district
PT,PT-10,Leiria,district
PT,PT-11,Lisboa,district
PT,PT-30,Madeira,autonomous region
PT,PT-12,Portalegre,district
PT,PT-13,Porto,district
PT,PT-15,Setúbal,district
PT,PT-18,Viseu,district
PT,PT-07,Évora,district
RO,RO-AR,Arad,county
RO,RO-BC,Bacău,county
RO,RO-BN,Província de Bistrița-Năsăud,county
RO,RO-BT,Botoşani,county
RO,RO-BV,Brașov,county
RO,RO-BR,Brăila,county
RO,RO-B,Bucarest,city
RO,RO-CS,Província de Caraş-Severin,county
RO,RO-CJ,Cluj-Napoca,county
RO,RO-CT,Constanța,county
RO,RO-DJ,Província de Dolj,county
RO,RO-DB,Dâmboviţa,county
RO,RO-GL,Galați,county
RO,RO-GR,Giurgiu,county
RO,RO-GJ,Província de Gorj,county
RO,RO-HR,Província de Harghita,county
RO,RO-IS,Iași,county
RO,RO-MH,Província de Mehedinți,county
RO,RO-MS,Província de Mureș,county
RO,RO-NT,Província de Neamț,county
RO,RO-SB,Sibiu,county
RO,RO-SV,Suceava,county
RO,RO-TR,Província de Teleorman,county
RO,RO-VS,Vaslui,county
RO,RO-VL,Província de Vâlcea,county
RS,RS-00,Belgrad,city
RS,RS-09,Kolubara,district
RS,RS-29,Kosovo-Pomoravlje,district
RS,RS-10,Districte de Podunavlje,district
RS,RS-13,Districte de Pomoravlje,district
RS,RS-12,Districte de Šumadija,district
SK,SK-BC,Regió de Banská Bystrica,region
SK,SK-BL,Regió de Bratislava,region
SK,SK-KI,Regió de Košice,region
SK,SK-NI,Regió de Nitra,region
SK,SK-PV,Regió de Prešov,region
SK,SK-TA,Regió de Trnava,region
SK,SK-ZI,Regió de Žilina,region
ES,ES-C,La Corunya,province
ES,ES-AB,Albacete,province
ES,ES-A,Alacant,province
ES,ES-AL,Almeria,province
ES,ES-AN,Andalusia,
ES,ES-AS,Astúries,autonomous community
ES,ES-BA,Badajoz,province
ES,ES-IB,Illes Balears,autonomous community
ES,ES-B,Barcelona,province
ES,ES-BU,Burgos,province
ES,ES-CA,Cadis,province
ES,ES-S,Cantàbria,province
ES,ES-CS,Castelló,province
ES,ES-CM,Castella - la Manxa,autonomous community
ES,ES-CL,Castella i Lleó,autonomous community
ES,ES-CT,Catalunya,autonomous community
ES,ES-CE,Ceuta,autonomous city
ES,ES-CR,Ciudad Real,province
ES,ES-CU,Cuenca,province
ES,ES-CO,Córdoba,province
ES,ES-EX,Extremadura,autonomous community
ES,ES-SS,Guipúscoa,province
ES,ES-GI,Girona,province
ES,ES-GR,Granada,province
ES,ES-GU,Guadalajara,province
ES,ES-H,Huelva,province
ES,ES-HU,Osca,province
ES,ES-GC,Las Palmas de Gran Canaria,province
ES,ES-LE,León,province
ES,ES-L,Lleida,province
ES,ES-LU,Lugo,province
ES,ES-MD,Madrid,autonomous community
ES,ES-ML,Melilla,autonomous city
ES,ES-MC,Múrcia,autonomous community
ES,ES-MA,Màlaga,province
ES,ES-NC,Navarra,autonomous community
ES,ES-OR,Ourense,province
ES,ES-P,Palència,province
ES,ES-LO,Rioja,province
ES,ES-PO,Pontevedra,province
ES,ES-SA,Salamanca,province
ES,ES-TF,Santa Cruz de Tenerife,province
ES,ES-SG,Segòvia,province
ES,ES-SE,Sevilla,province
ES,ES-SO,Sòria,province
ES,ES-T,Tarragona,province
ES,ES-TE,Terol,province
ES,ES-TO,Toledo,province
ES,ES-V,València,province
ES,ES-VC,País Valencià,autonomous community
ES,ES-VA,Valladolid,province
ES,ES-ZA,Zamora,province
ES,ES-Z,Saragossa,province
ES,ES-VI,Àlaba,province
SE,SE-K,Comtat de Blekinge,county
SE,SE-W,Comtat de Dalarna,county
SE,SE-I,Comtat de Gotland,county
SE,SE-X,Comtat de Gävleborg,county
SE,SE-N,Comtat de Halland,county
SE,SE-Z,Comtat de Jämtland,county
SE,SE-F,Comtat de Jönköping,county
SE,SE-H,Comtat de Kalmar,county
SE,SE-G,Comtat de Kronoberg,county
SE,SE-BD,Comtat de Norrbotten,county
SE,SE-D,Comtat de Södermanland,county
SE,SE-S,Comtat de Värmland,county
SE,SE-AC,Comtat de Västerbotten,county
SE,SE-Y,Comtat de Västernorrland,county
SE,SE-U,Comtat de Västmanland,county
SE,SE-O,Comtat de Västra Götaland,county
CH,CH-AG,Argòvia,canton
CH,CH-AR,Appenzell Ausser-Rhoden,canton
CH,CH-AI,Appenzell Inner-Rhoden,canton
CH,CH-BL,Basilea-Camp,canton
CH,CH-BS,Basilea-Ciutat,canton
CH,CH-BE,Berna,canton
CH,CH-FR,Friburg,canton
CH,CH-GL,Glarus,canton
CH,CH-GR,Grisons,canton
CH,CH-JU,Jura,canton
CH,CH-NE,Neuchâtel,canton
CH,CH-NW,Nidwalden,canton
CH,CH-OW,Obwalden,canton
CH,CH-SH,Schaffhausen,canton
CH,CH-SZ,Schwyz,canton
CH,CH-SO,Solothurn,canton
CH,CH-TG,Turgòvia,canton
CH,CH-TI,Cantó de Ticino,canton
CH,CH-VS,Valais,canton
CH,CH-VD,Vaud,canton
CH,CH-ZG,Zug,canton
CH,CH-GE,Ginebra,canton
CH,CH-LU,Lucerna,canton
CH,CH-ZH,Zuric,canton
UA,UA-71,Província de Txerkassy,region
UA,UA-74,Província de Txerníhiv,region
UA,UA-77,Província de Txernivtsí,region
UA,UA-43,Crimea,autonomous republic
UA,UA-12,Província de Dnipropetrovsk,region
UA,UA-14,Província de Donetsk,region
UA,UA-63,Província de Khàrkiv,region
UA,UA-65,Província de Kherson,region
UA,UA-68,Província de Khmelnytskyi,region
UA,UA-30,Kíev,region
UA,UA-32,Província de Kíev,region
UA,UA-35,Província de Kirovohrad,region
UA,UA-09,Província de Luhansk,region
UA,UA-46,Província de Lviv,region
UA,UA-48,Província de Mykolàïv,region
UA,UA-53,Província de Poltava,region
UA,UA-56,Província de Rivne,region
UA,UA-40,Sebastòpol,region
UA,UA-59,Província de Sumy,region
UA,UA-61,Província de Ternópill,region
UA,UA-05,Província de Vínnytsia,region
UA,UA-07,Província de Volínia,region
UA,UA-21,Transcarpàcia,region
UA,UA-23,Província de Zaporíjjia,region
UA,UA-18,Província de Jytómyr,region
GB,GB-ABE,Aberdeen,council area (scotland)
GB,GB-ABD,Aberdeenshire,council area (scotland)
GB,GB-ANS,Angus,council area (scotland)
GB,GB-ARM,Armagh,district council area (northern ireland)
GB,GB-BLA,Ballymena,district council area (northern ireland)
GB,GB-BLY,Ballymoney,district council area (northern ireland)
GB,GB-BNB,Banbridge,district council area (northern ireland)
GB,GB-BNS,Barnsley,metropolitan district
GB,GB-BDF,Bedfordshire,unitary authority
GB,GB-BFS,Belfast,district council area (northern ireland)
GB,GB-BEX,Bexley,borough
GB,GB-BIR,Birmingham,metropolitan district
GB,GB-BPL,Blackpool,unitary authority
GB,GB-BGW,Blaenau Gwent,unitary authority (wales)
GB,GB-BOL,Bolton,metropolitan district
GB,GB-BMH,Bournemouth,unitary authority
GB,GB-BGE,Bridgend,unitary authority (wales)
GB,GB-BST,Bristol,unitary authority
GB,GB-BRY,Bromley,borough
GB,GB-BKM,Buckinghamshire,two-tier county
GB,GB-BUR,Bury,metropolitan district
GB,GB-CAM,Cambridgeshire,two-tier county
GB,GB-CMD,Camden,borough
GB,GB-CRF,Cardiff,unitary authority (wales)
GB,GB-CMN,Sir Gaerfyrddin,unitary authority (wales)
GB,GB-CGN,Ceredigion,unitary authority (wales)
GB,GB-CHS,Cheshire,
GB,GB-CLK,Clackmannanshire,council area (scotland)
GB,GB-CON,Cornualla,unitary authority
GB,GB-COV,Coventry,metropolitan district
GB,GB-CRY,Croydon,borough
GB,GB-BDG,Barking i Dagenham,borough
GB,GB-FER,Comtat de Fermanagh,district council area (northern ireland)
GB,GB-CMA,Cúmbria,two-tier county
GB,GB-DER,Derby,unitary authority
GB,GB-DBY,Derbyshire,two-tier county
GB,GB-DRY,Derry,district council area (northern ireland)
GB,GB-DEV,Devon,two-tier county
GB,GB-DNC,Doncaster,metropolitan district
GB,GB-DOR,Dorset,two-tier county
GB,GB-DUD,Dudley,metropolitan district
GB,GB-DGY,Dumfries i Galloway,council area (scotland)
GB,GB-DND,Dundee,council area (scotland)
GB,GB-EAY,East Ayrshire,council area (scotland)
GB,GB-EDU,East Dunbartonshire,council area (scotland)
GB,GB-ELN,East Lothian,council area (scotland)
GB,GB-ERW,East Renfrewshire,council area (scotland)
GB,GB-ERY,East Riding de Yorkshire,unitary authority
GB,GB-ESX,East Sussex,two-tier county
GB,GB-EDH,Edimburg,council area (scotland)
GB,GB-ENF,Enfield,borough
GB,GB-ESS,Essex,two-tier county
GB,GB-FAL,Falkirk,council area (scotland)
GB,GB-FIF,Fife,council area (scotland)
GB,GB-GAT,Gateshead,metropolitan district
GB,GB-GLG,Glasgow,council area (scotland)
GB,GB-GLS,Gloucestershire,two-tier county
GB,GB-GRE,Greenwich,borough
GB,GB-GWN,Gwynedd,unitary authority (wales)
GB,GB-HAM,Hampshire,two-tier county
GB,GB-HEF,Herefordshire,unitary authority
GB,GB-HRT,Hertfordshire,two-tier county
GB,GB-IVC,Inverclyde,council area (scotland)
GB,GB-HMF,Hammersmith i Fulham,borough
GB,GB-HAV,Havering,borough
GB,GB-ELS,Hèbrides Exteriors,council area (scotland)
GB,GB-AGY,Anglesey,unitary authority (wales)
GB,GB-LND,La City,city corporation
GB,GB-IOW,Illa de Wight,unitary authority
GB,GB-IOS,Illes Scilly,
GB,GB-KEN,Kent,two-tier county
GB,GB-KHL,Kingston upon Hull,unitary authority
GB,GB-LAN,Lancashire,two-tier county
GB,GB-LRN,Larne,district council area (northern ireland)
GB,GB-LDS,Leeds,metropolitan district
GB,GB-LCE,Leicester,unitary authority
GB,GB-LEC,Leicestershire,two-tier county
GB,GB-LIN,Lincolnshire,two-tier county
GB,GB-LSB,Lisburn,district council area (northern ireland)
GB,GB-LIV,Liverpool,metropolitan district
GB,GB-NWM,Newham,borough
GB,GB-LUT,Luton,unitary authority
GB,GB-MAN,Manchester,metropolitan district
GB,GB-MDW,Medway,unitary authority
GB,GB-MTY,Merthyr Tudful,unitary authority (wales)
GB,GB-MDB,Middlesbrough,unitary authority
GB,GB-MLN,Midlothian,council area (scotland)
GB,GB-MON,Monmouthshire,unitary authority (wales)
GB,GB-MRY,Consell de Moray,council area (scotland)
GB,GB-NTL,Castell-nedd Port Talbot,unitary authority (wales)
GB,GB-NET,Newcastle upon Tyne,metropolitan district
GB,GB-NWP,Newport,unitary authority (wales)
GB,GB-NFK,Norfolk,two-tier county
GB,GB-NAY,North Ayrshire,council area (scotland)
GB,GB-NLK,North Lanarkshire,council area (scotland)
GB,GB-NTY,North Tyneside,metropolitan district
GB,GB-NYK,North Yorkshire,two-tier county
GB,GB-NTH,Northamptonshire,two-tier county
GB,GB-NBL,Northumberland,unitary authority
